Status,Name_GroupFarmer,YearRegister,AmphurCode,ProvinceCode,AnimalSource,GroupSource,RegisterCritiria,RegisterNumber,LivestockSource,CountMale,CountFemale,Total,TotalMember,GroupSource,NumberAddress,Moo,Tumbom,Amphur,Province,NameGroupPresident,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเลี้ยงแพะเทศบาลท้องเนียน,56,8,80,22,2,3936,56 - 8 - 80 - 22 - 2 - 3936,แพะเนื้อ,,,,,วิสาหกิจฯ,104,8,ท้องเนียน,ขนอม,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มแพะเนื้อจุฬาภรณ์,56,8,80,22,1,3937,56 - 8 - 80 - 22 - 1 - 3937,แพะเนื้อ,,,,,กลุ่มทั่วไป,111/5,3,ทุ่งโพธิ์,จุฬาภรณ์,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงแพะสามวัง,56,8,80,22,2,3938,56 - 8 - 80 - 22 - 2 - 3938,แพะเนื้อ,,,,,วิสาหกิจฯ,57,4,สามตำบล,จุฬาภรณ์,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนกลุ่มเลี้ยงแพะอำเภอเชียรใหญ่,56,8,80,22,2,3985,56 - 8 - 80 - 22 - 2 - 3985,แพะเนื้อ,,,,,วิสาหกิจฯ,39,6,ท่าขนาน,เชียรใหญ่,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนกลุ่มเลี้ยงแพะโมคลานก้าวหน้า,56,8,80,22,2,3986,56 - 8 - 80 - 22 - 2 - 3986,แพะเนื้อ,,,,,วิสาหกิจฯ,6,5,โมคลาน,ท่าศาลา,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนกลุ่มเศรษฐกิจพอเพียงตำบลควนพัง (การเลี้ยงแพะ),56,8,80,22,2,3987,56 - 8 - 80 - 22 - 2 - 3987,แพะเนื้อ,,,,,วิสาหกิจฯ,19/1,2,ควนพัง,ร่อนพิบูลย์,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนกลุ่มเศรษฐกิจพอเพียงตำบลควนพัง (การเลี้ยงโคเนื้อ),56,8,80,11,2,3988,56 - 8 - 80 - 11 - 2 - 3988,โคเนื้อ,,,,,วิสาหกิจฯ,19/1,2,ควนพัง,ร่อนพิบูลย์,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมผู้เลี้ยงโคบ้านนาลึก,56,8,80,11,2,4127,56 - 8 - 80 - 11 - 2 - 4127,โคเนื้อ,,,,,วิสาหกิจฯ,40/6,2,สิชล,สิชล,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนออมทรัพย์ผู้เลี้ยงโค ต.ทุ่งใส,56,8,80,11,2,4128,56 - 8 - 80 - 11 - 2 - 4128,โคเนื้อ,,,,,วิสาหกิจฯ,134/3,3,ทุ่งใส,สิชล,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเลี้ยงแพะทุ่งใส,57,8,80,22,1,4260,57 - 8 - 80 - 22 - 1 - 4260,แพะเนื้อ,,,,,กลุ่มทั่วไป,43,7,ทุ่งใส,สิชล,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,วิสาหกิจชุมชนกลุ่มผู้เลี้ยงวัวบ้านนาขอม-ดอนนาม,57,8,80,11,2,4839,57 - 8 - 80 - 11 - 2 - 4839,โคเนื้อ,,,,,วิสาหกิจฯ,9/1,4,สิชล,สิชล,นครศรีธรรมราช,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนกลุ่มผู้เลี้ยงแพะคลองร้อยวา,57,8,80,22,2,5068,57 - 8 - 80 - 22 - 2 - 5068,แพะเนื้อ,12,289,301,12,วิสาหกิจฯ,245,12,การะเกด,เชียรใหญ่,นครศรีธรรมราช,ร.ต.ต.ปราโมทย์ หนำคอก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรกลุ่มออมทรัพย์ผู้เลี้ยงโคขุนตำบลทุ่งปรัง,57,8,80,12,1,5069,57 - 8 - 80 - 12 - 1 - 5069,โคขุน,76,107,183,23,ทั่วไป,,1,ทุ่งปรัง,สิชล,นครศรีธรรมราช,นายอุดร วิบูลย์ศิลป์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโค-กระบือบ้านทุ่งครั้ง,57,8,80,39,1,5070,57 - 8 - 80 - 39 - 1 - 5070,อื่นๆ(โค+กระบือ),17,93,110,24,ทั่วไป,,9,เสาเภา,สิชล,นครศรีธรรมราช,นายจำลอง ขนอม,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มออมทรัพย์ผู้เลี้ยงโคตำบลสี่ขีด,58,8,80,12,1,5095,58 - 8 - 80 - 12 - 1 - 5095,โคขุน,44,54,98,18,ทั่วไป,99,9,สี่ขีด,สิชล,นครศรีธรรมราช,นายบุญฤทธิ์ คำแก้ว,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเลี้ยงวัวตำบลฉลอง,58,8,80,11,1,5124,58 - 8 - 80 - 11 - 1 - 5124,โคเนื้อ,4,28,32,8,ทั่วไป,70/3,1,ฉลอง,สิชล,นครศรีธรรมราช,นายสุพจน์ เกตุแก้ว,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคตำบลเขาน้อย,58,8,80,11,1,5125,58 - 8 - 80 - 11 - 1 - 5125,โคเนื้อ,10,51,61,13,ทั่วไป,43/3,5,เขาน้อย,สิชล,นครศรีธรรมราช,นายวีรพงค์ กำลังมาก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อตำบลเสือหึง,58,8,80,11,1,5319,58 - 8 - 80 - 11 - 1 - 5319,โคเนื้อ,0,40,40,46,ทั่วไป,60,1,เสือหึง,เชียรใหญ่,นครศรีธรรมราช,นายเชาวลิตร จันทร์สมมิตร,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,วิสาหกิจชุมชนกลุ่มเลี้ยงไก่พื้นเมือง (สัตว์ปีก) บ้านถนนตก,58,8,80,33,2,5321,58 - 8 - 80 - 33 - 2 - 5321,ไก่พื้นเมือง,51,227,278,15,วิสาหกิจฯ,19,13,เสาเภา,สิชล,นครศรีธรรมราช,นายธวัช แสวงรู้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มออมทรัพย์ผู้เลี้ยงโคเนื้อน้ำร้อน,58,8,80,11,1,5474,58 - 8 - 80 - 11 - 1 - 5474,โคเนื้อ,0,16,16,18,ทั่วไป,ศาลา SML,1,สี่ขีด,สิชล,นครศรีธรรมราช,นายมนัส ชุมโรย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มออมทรัพย์ผู้เลี้ยงโคบ้านเหนือทุ่ง,58,8,80,11,1,5475,58 - 8 - 80 - 11 - 1 - 5475,โคเนื้อ,1,44,45,19,ทั่วไป,54/1,2,เขาน้อย,สิชล,นครศรีธรรมราช,นายประเสริฐ ตันสกุล,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงไก่พื้นเมืองบ้านห้วยยูง,58,8,80,33,1,5657,58 - 8 - 80 - 33 - 1 - 5657,ไก่พื้นเมือง,17,54,71,26,ทั่วไป,78/5,4,ช้างซ้าย,พระพรหม,นครศรีธรรมราช,นายศักดิ์ละมุน รันตโอภา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนผู้เลี้ยงสัตว์เพื่อผลิตและจำหน่าย,58,8,80,11,2,5658,58 - 8 - 80 - 11 - 2 - 5658,โคเนื้อ,10,80,90,18,วิสาหกิจฯ,1/1,2,แหลม,หัวไทร,นครศรีธรรมราช,นายแดง  แก่นแก้ว,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มออมทรัพย์ผู้เลี้ยงโคบ้านฉลองพัฒนา,58,8,80,11,1,5795,58 - 8 - 80 - 11 - 1 - 5795,โคเนื้อ,0,59,59,16,ทั่วไป,0,1,ฉลอง,สิชล,นครศรีธรรมราช,นายเกษมสันต์  ศรีเทพ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเลี้ยงแพะเนื้อเกาะเพชรก้าวหน้า,58,8,80,22,1,5867,58 - 8 - 80 - 22 - 1 - 5867,แพะเนื้อ,19,346,365,16,ทั่วไป,83,9,เกาะเพชร,หัวไทร,นครศรีธรรมราช,นายวันชัย  ชูสุข,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนคนเลี้ยงแพะ,59,8,80,22,1,5887,59 - 8 - 80 - 22 - 1 - 5887,แพะเนื้อ,5,165,170,7,ทั่วไป,288,1,ช้างกลาง,ช้างกลาง,นครศรีธรรมราช,นายประมาท  ศรีทิพย์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรเลี้ยงโคเนื้อตำบลนาบอน,59,8,80,11,1,5903,59 - 8 - 80 - 11 - 1 - 5903,โคเนื้อ,6,81,87,20,ทั่วไป,58/4,9,นาบอน,นาบอน,นครศรีธรรมราช,นายอาวุธ  หอมชื่น,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรวิสาหกิจชุมชนกลุ่มแพะตำบลวังอ่างพัฒนา,59,8,80,22,2,5909,59 - 8 - 80 - 22 - 2 - 5909,แพะเนื้อ,19,131,150,10,วิสาหกิจฯ,191/1,1,วังอ่าง,ชะอวด,นครศรีธรรมราช,นายเริงศักดิ์  จอนด้วง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,วิสาหกิจชุมชนกลุ่มโคเนื้อโคขุนตำบลท่าขึ้น,59,8,80,39,2,5990,59 - 8 - 80 - 39 - 2 - 5990,ผสมผสาน,3,85,88,13,วิสาหกิจฯ,105,10,ท่าขึ้น,ท่าศาลา,นครศรีธรรมราช,นายประนอม  ช่วยชัย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเลี้ยงโคเนื้อบ้านทองลาน,59,8,80,11,1,5991,59 - 8 - 80 - 11 - 1 - 5991,โคเนื้อ,1,6,7,14,ทั่วไป,2,5,ท้องลำเจียก,เชียรใหญ่,นครศรีธรรมราช,นายจรูญ  แสงจันทร์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มผู้เลี้ยงบ้านท่าใหญ่(โคเนื้อ),59,8,80,11,1,5992,59 - 8 - 80 - 11 - 1 - 5992,โคเนื้อ,8,72,80,32,ทั่วไป,10,6,ท้องลำเจียก,เชียรใหญ่,นครศรีธรรมราช,นายสุธีร์  ทองยัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มผู้เลี้ยงโคเนื้อ,59,8,80,11,1,5993,59 - 8 - 80 - 11 - 1 - 5993,โคเนื้อ,9,46,55,38,ทั่วไป,26/2,8,ปากพูน,เมือง,นครศรีธรรมราช,นายร่อเผน  อนันทขาล,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มผู้เลี้ยงแพะ,59,8,80,22,1,5994,59 - 8 - 80 - 22 - 1 - 5994,แพะเนื้อ,10,51,61,38,ทั่วไป,26/2,8,ปากพูน,เมือง,นครศรีธรรมราช,นายสุรเชษฐ เลื่อนพริ้ม,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มผู้เลี้ยงโคเนื้อกระบุรี,54,8,85,11,1,1093,54 - 8 - 85 - 11 - 1 - 1093,โคเนื้อ,0,180,180,117,กลุ่มทั่วไป,,3,น้ำจืดน้อย,กระบุรี,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงกระบือทะเลนอก,54,8,85,14,1,1094,54 - 8 - 85 - 14 - 1 - 1094,กระบือ,2,56,58,11,กลุ่มทั่วไป,15,1,กำพวน,สุขสำราญ,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มผู้เลี้ยงแพะบ้านบางบอน (ยกเลิก ปี 2557),54,8,85,22,1,1095,54 - 8 - 85 - 22 - 1 - 1095,แพะเนื้อ,,,0,,กลุ่มทั่วไป,173,1,นาคา,สุขสำราญ,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มผู้เลี้ยงแพะนาคา (ยกเลิก ปี 2557),54,8,85,22,1,1096,54 - 8 - 85 - 22 - 1 - 1096,แพะเนื้อ,,,0,,กลุ่มทั่วไป,67,7,นาคา,สุขสำราญ,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มผู้เลี้ยงโคทะเลนอก,54,8,85,11,1,1097,54 - 8 - 85 - 11 - 1 - 1097,โคเนื้อ,7,71,78,17,กลุ่มทั่วไป,15,1,กำพวน,สุขสำราญ,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มเกษตรกรยั่งยืนบ้านสุขสำราญ  (ยกเลิก ปี 2557),54,8,85,22,1,1098,54 - 8 - 85 - 22 - 1 - 1098,แพะเนื้อ,,,0,,กลุ่มทั่วไป,44,5,กำพวน,สุขสำราญ,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเลี้ยงแพะบางหิน,54,8,85,22,2,1099,54 - 8 - 85 - 22 - 2 - 1099,แพะเนื้อ,41,360,401,25,วิสาหกิจชุมชน,139,1,บางหิน,กะเปอร์,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,วิสาหกิจชุมชนผู้เลี้ยงแพะบ้านชิมี,54,8,85,22,2,1100,54 - 8 - 85 - 22 - 2 - 1100,แพะเนื้อ,18,245,263,12,วิสาหกิจชุมชน,6/3,8,กะเปอร์,กะเปอร์,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรเลี้ยงโคกะเปอร์,54,8,85,11,1,1101,54 - 8 - 85 - 11 - 1 - 1101,โคเนื้อ,5,85,90,20,กลุ่มทั่วไป,2/10,1,ม่วงกลวง,กะเปอร์,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มเกษตรกรเลี้ยงกระบือบ้านบางเขน  (ยกเลิก ปี 2557),54,8,85,14,1,1102,54 - 8 - 85 - 14 - 1 - 1102,กระบือ,,,0,,กลุ่มทั่วไป,5/4,4,ม่วงกลวง,กะเปอร์,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มผู้เลี้ยงกระบือบ้านท่าฉาง  (ยกเลิก ปี 2557),54,8,85,14,1,1103,54 - 8 - 85 - 14 - 1 - 1103,กระบือ,,,0,,กลุ่มทั่วไป,193/1,3,หงาว,เมือง,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคบ้านบางบอน,54,8,85,11,1,1104,54 - 8 - 85 - 11 - 1 - 1104,โคเนื้อ,2,67,69,11,กลุ่มทั่วไป,72/4,1,บางบอน,เมือง,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,วิสาหกิจชุมชนผู้เลี้ยงแพะบ้านท่าฉาง,54,8,85,22,2,1105,54 - 8 - 85 - 22 - 2 - 1105,แพะเนื้อ,30,400,430,24,วิสาหกิจชุมชน,193/1,3,หงาว,เมือง,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,วิสาหกิจชุมชนผู้เลี้ยงแพะ หมู่ที่ 4 (บ้านล่าง),54,8,85,22,2,1106,54 - 8 - 85 - 22 - 2 - 1106,แพะเนื้อ,10,180,190,10,วิสาหกิจชุมชน,,4,หงาว,เมือง,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มผู้เลี้ยงโคเนื้อบ้านบางแก้วน้อย  (ยกเลิก ปี 2557),54,8,85,11,1,1107,54 - 8 - 85 - 11 - 1 - 1107,โคเนื้อ,,,0,,กลุ่มทั่วไป,11,1,บางแก้ว,ละอุ่น,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรบ้านบางแก้วใหญ่,55,8,85,11,1,1510,55 - 8 - 85 - 11 - 1 - 1510,โคเนื้อ,0,11,11,16,กลุ่มทั่วไป,4/3,2,บางแก้ว,ละอุ่น,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มวิสาหกิจชุมชนกลุ่มอนุรักษ์และพัฒนาไก่ชนและไก่พื้นเมืองไทย,57,8,85,33,2,4363,57 - 8 - 85 - 33 - 2 - 4363,ไก่พื้นเมือง,2000,7400,9400,189,วิสาหกิจฯ,119,10,ลำเลียง,กระบุรี,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะกำพวน,57,8,85,22,1,4739,57 - 8 - 85 - 22 - 1 - 4739,แพะเนื้อ,5,120,125,10,ทั่วไป,47,5,กำพวน,สุขสำราญ,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มวิสาหกิจชุมชนกลุ่ม พ.แพะปากจั่น,57,8,85,22,2,4740,57 - 8 - 85 - 22 - 2 - 4740,แพะเนื้อ,34,377,411,14,วิสาหกิจฯ,125/2,7,ปากจั่น,กระบุรี,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรอนุรักษ์และพัฒนาไก่พื้นเมือง (ไก่ชน) ไทยบ้านผาพิง,57,8,85,33,1,4961,57 - 8 - 85 - 33 - 1 - 4961,ไก่พื้นเมือง,86,173,259,27,ทั่วไป,28,1,ในวงเหนือ,ละอุ่น,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มวิสาหกิจชุมชนกลุ่มพัฒนาอาชีพเลี้ยงแพะ หมู่ 7-8,57,8,85,22,2,5025,57 - 8 - 85 - 22 - 2 - 5025,แพะเนื้อ,10,39,49,20,วิสาหกิจฯ,67/7,7,ราชกรูด,เมืองระนอง,ระนอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรอนุรักษ์และพัฒนาไก่พื้นเมือง (ไก่ชน) บ้านบางแก้ว,58,8,85,33,1,5115,58 - 8 - 85 - 33 - 1 - 5115,ไก่พื้นเมือง,114,614,728,20,ทั่วไป,4/8,2,บางแก้ว,ละอุ่น,ระนอง,นายสินมหัต ด่อนศรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อ ต.จ.ป.ร.,58,8,85,11,2,5876,58 - 8 - 85 - 11 - 2 - 5876,โคเนื้อ,0,52,52,17,วิสาหกิจฯ,3/10,8,จ.ป.ร.,กระบุรี,ระนอง,นายประกอบ  จันทร์ทองโชติ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรวิสาหกิจชุมชนคนเลี้ยงโคเนื้อบ้านปากจั่น,59,8,85,11,1,5901,59 - 8 - 85 - 11 - 1 - 5901,โคเนื้อ,54,75,129,14,ทั่วไป,66/11,7,ปากจั่น,กระบุรี,ระนอง,น.ส.สุลาวัลย์  เพ็งโอ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคบ้านห้วยหลุง,59,8,85,11,1,5902,59 - 8 - 85 - 11 - 1 - 5902,โคเนื้อ,8,33,41,15,ทั่วไป,251,8,ปากจั่น,กระบุรี,ระนอง,นางธญทิพย์  กองจันทร์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มผู้เลี้ยงสุกรบางไทร,59,8,85,21,1,5983,59 - 8 - 85 - 21 - 1 - 5983,สุกร,,6,6,11,ทั่วไป,99,8,มะมุ,กระบุรี,ระนอง,นางอนงค์  ธนบัตร,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะบ้านทะคลอง,54,8,81,22,1,1108,54 - 8 - 81 - 22 - 1 - 1108,แพะเนื้อ,9,224,233,32,กลุ่มทั่วไป,6,6,เขาคราม,เมือง,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,วิสาหกิจชุมชนกลุ่มผู้เลี้ยงแพะบ้านสมิหลัง,54,8,81,22,2,1109,54 - 8 - 81 - 22 - 2 - 1109,แพะเนื้อ,20,154,174,23,วิสาหกิจชุมชน,69,4,แหลมสัก,อ่าวลึก,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนเลี้ยงวัวบ้านบางหอย,54,8,81,11,2,1110,54 - 8 - 81 - 11 - 2 - 1110,โคเนื้อ,,,0,,วิสาหกิจชุมชน,149,2,เขาต่อ,ปลายพระยา,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,วิสาหกิจชุมชนกลุ่มเกษตรกรเลี้ยงแพะบ้านร่าปู,54,8,81,22,2,1111,54 - 8 - 81 - 22 - 2 - 1111,แพะเนื้อ,18,197,215,20,วิสาหกิจชุมชน,,1,เกาะกลาง,เกาะลันตา,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,วิสาหกิจชุมชนกลุ่มเกษตรกรเลี้ยงแพะบ้านคลองยาง,54,8,81,22,2,1112,54 - 8 - 81 - 22 - 2 - 1112,แพะเนื้อ,20,107,127,20,วิสาหกิจชุมชน,,2,คลองยาง,เกาะลันตา,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,วิสาหกิจชุมชนโครงการส่งเสริมอาชีพกลุ่มเลี้ยงแพะยากจน,54,8,81,22,2,1113,54 - 8 - 81 - 22 - 2 - 1113,แพะเนื้อ,10,140,150,12,วิสาหกิจชุมชน,38,13,คลองพน,คลองท่อม,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,วิสาหกิจชุมชนกลุ่มเลี้ยงแพะบ้านนา,54,8,81,22,2,1114,54 - 8 - 81 - 22 - 2 - 1114,แพะเนื้อ,26,436,462,19,วิสาหกิจชุมชน,,7,ห้วยน้ำขาว,คลองท่อม,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคพื้นเมืองบ้านพรุขี้กา,54,8,81,11,1,1115,54 - 8 - 81 - 11 - 1 - 1115,โคเนื้อ,,,0,,กลุ่มทั่วไป,13,4,ลำทับ,ลำทับ,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงแพะบ้านเขาดิน,54,8,81,22,2,1116,54 - 8 - 81 - 22 - 2 - 1116,แพะเนื้อ,,,0,,วิสาหกิจชุมชน,,4,ดินอุดม,ลำทับ,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,วิสาหกิจชุมชนกลุ่มผู้เลี้ยงแพะทุ่งไทรทอง,54,8,81,22,2,1117,54 - 8 - 81 - 22 - 2 - 1117,แพะเนื้อ,11,382,393,16,วิสาหกิจชุมชน,,5,ทุ่งไทรทอง,ลำทับ,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรรุ่งเรืองเกษตรอาสาพัฒนาโคเนื้อ,54,8,81,11,1,1118,54 - 8 - 81 - 11 - 1 - 1118,โคเนื้อ,,,0,,กลุ่มทั่วไป,90,5,เขาดิน,เขาพนม,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,วิสาหกิจชุมชนผู้เลี้ยงแพะตำบลคลองขนาน,54,8,81,22,2,1119,54 - 8 - 81 - 22 - 2 - 1119,แพะเนื้อ,,,0,,วิสาหกิจชุมชน,,3,คลองขนาน,เหนือคลอง,กระบี่,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
